year,state_name,total_agencies,participating_agencies,participation_pct,nibrs_participating_agencies,nibrs_participation_pct,covered_agencies,covered_pct,total_population,nibrs_participating_population
2015,Alabama,475,308,64.84,52,10.95,59,12.42,4883134,4369347
2015,Alaska,48,40,83.33,8,16.67,8,16.67,743350,739738
2015,Arizona,137,117,85.40,11,8.03,13,9.49,6848298,6771412
2015,Arkansas,319,281,88.09,19,5.96,23,7.21,2997795,2762918
2015,California,894,888,99.33,152,17.00,152,17.00,39314808,39153154
2015,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2015,Colorado,304,250,82.24,51,16.78,58,19.08,5505856,5380503
2015,Connecticut,122,122,100.00,18,14.75,18,14.75,3682921,3682921
2015,Delaware,76,76,100.00,16,21.05,16,21.05,962461,962461
2015,District of Columbia,5,3,60.00,0,0.00,0,0.00,672228,672228
2015,Florida,1204,1182,98.17,509,42.28,513,42.61,20388277,20339621
2015,Georgia,801,598,74.66,103,12.86,141,17.60,10475611,9990129
2015,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2015,Hawaii,14,14,100.00,10,71.43,10,71.43,1556738,1556738
2015,Idaho,146,140,95.89,33,22.60,33,22.60,1712771,1705736
2015,Illinois,1056,872,82.58,135,12.78,138,13.07,12920809,12403054
2015,Indiana,378,272,71.96,3,0.79,7,1.85,6630731,5313435
2015,Iowa,263,220,83.65,17,6.46,18,6.84,3153349,2931253
2015,Kansas,445,291,65.39,51,11.46,55,12.36,3008206,2673873
2015,Kentucky,645,597,92.56,207,32.09,206,31.94,4463784,4437337
2015,Louisiana,291,264,90.72,65,22.34,66,22.68,4806495,4717339
2015,Maine,223,222,99.55,38,17.04,38,17.04,1375892,1375892
2015,Maryland,192,174,90.63,30,15.63,36,18.75,6202009,4806616
2015,Massachusetts,494,382,77.33,45,9.11,82,16.60,6805699,6532798
2015,Michigan,838,786,93.79,176,21.00,177,21.12,10318255,10175251
2015,Minnesota,435,432,99.31,47,10.80,47,10.80,5717579,5714270
2015,Mississippi,237,77,32.49,0,0.00,2,0.84,2993652,1512780
2015,Missouri,718,671,93.45,76,10.58,81,11.28,6137277,6074487
2015,Montana,137,121,88.32,20,14.60,23,16.79,1099717,1067891
2015,Nebraska,331,270,81.57,53,16.01,67,20.24,1969182,1859966
2015,Nevada,64,53,82.81,4,6.25,5,7.81,2897487,2897487
2015,New Hampshire,255,226,88.63,58,22.75,58,22.75,1373366,1315428
2015,New Jersey,642,611,95.17,47,7.32,64,9.97,9014923,8717335
2015,New Mexico,145,117,80.69,14,9.66,17,11.72,2090676,1925495
2015,New York,1125,1094,97.24,531,47.20,534,47.47,21755244,21670971
2015,North Carolina,810,463,57.16,155,19.14,276,34.07,10074032,8482902
2015,North Dakota,138,133,96.38,25,18.12,25,18.12,781773,777871
2015,Ohio,906,518,57.17,49,5.41,55,6.07,11717241,9927798
2015,Oklahoma,436,389,89.22,71,16.28,78,17.89,3968524,3764289
2015,Oregon,296,218,73.65,44,14.86,47,15.88,4094023,2189807
2015,Pennsylvania,1842,1771,96.15,292,15.85,298,16.18,13513390,13415314
2015,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2015,Rhode Island,62,62,100.00,13,20.97,13,20.97,1062954,1062954
2015,South Carolina,552,478,86.59,45,8.15,46,8.33,4919429,4773327
2015,South Dakota,185,146,78.92,30,16.22,39,21.08,895557,820535
2015,Tennessee,586,562,95.90,122,20.82,122,20.82,6617363,6600606
2015,Texas,1148,1049,91.38,68,5.92,68,5.92,27555914,27385915
2015,U.S. Virgin Islands,2,1,50.00,0,0.00,0,0.00,0,0
2015,Utah,176,161,91.48,29,16.48,31,17.61,3203198,3160375
2015,Vermont,99,83,83.84,8,8.08,9,9.09,637832,623272
2015,Virginia,458,445,97.16,36,7.86,37,8.08,8390177,8386391
2015,Washington,314,288,91.72,40,12.74,41,13.06,7216688,7208695
2015,West Virginia,526,288,54.75,75,14.26,90,17.11,1857282,1447613
2015,Wisconsin,446,424,95.07,30,6.73,30,6.73,5876441,5643822
2015,Wyoming,82,69,84.15,12,14.63,12,14.63,595889,571944
2014,Alabama,475,278,58.53,25,5.26,34,7.16,4861676,4040028
2014,Alaska,48,39,81.25,7,14.58,7,14.58,740644,736283
2014,Arizona,136,121,88.97,14,10.29,12,8.82,6751280,6601314
2014,Arkansas,316,280,88.61,280,88.61,24,7.59,2996166,2713875
2014,California,894,888,99.33,150,16.78,150,16.78,38969989,38963026
2014,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2014,Colorado,304,259,85.20,258,84.87,55,18.09,5402555,5236885
2014,Connecticut,122,122,100.00,100,81.97,18,14.75,3688552,3688552
2014,Delaware,76,64,84.21,65,85.53,16,21.05,951985,949750
2014,District of Columbia,5,3,60.00,1,20.00,0,0.00,658893,658893
2014,Florida,1169,897,76.73,306,26.18,445,38.07,20007473,19943347
2014,Georgia,799,555,69.46,55,6.88,79,9.89,10166148,9581381
2014,Guam,1,1,100.00,0,0.00,0,0.00,0,0
2014,Hawaii,14,9,64.29,7,50.00,10,71.43,1543705,461443
2014,Idaho,146,142,97.26,141,96.58,33,22.60,1691496,1691043
2014,Illinois,1048,852,81.30,133,12.69,133,12.69,12938060,12478170
2014,Indiana,377,274,72.68,96,25.46,7,1.86,6607982,5382444
2014,Iowa,263,219,83.27,219,83.27,15,5.70,3131021,2911178
2014,Kansas,443,284,64.11,277,62.53,51,11.51,2998407,2674857
2014,Kentucky,642,578,90.03,578,90.03,190,29.60,4450843,4411857
2014,Louisiana,290,220,75.86,61,21.03,38,13.10,4733799,4459528
2014,Maine,222,221,99.55,59,26.58,37,16.67,1376141,1376141
2014,Maryland,191,187,97.91,34,17.80,36,18.85,6167060,5338189
2014,Massachusetts,486,357,73.46,308,63.37,82,16.87,6756717,6491473
2014,Michigan,825,734,88.97,726,88.00,168,20.36,10410762,10227980
2014,Minnesota,380,378,99.47,47,12.37,47,12.37,5688135,5687396
2014,Mississippi,237,79,33.33,3,1.27,2,0.84,2995404,1519755
2014,Missouri,706,659,93.34,80,11.33,70,9.92,6112277,6057849
2014,Montana,136,117,86.03,111,81.62,19,13.97,1087522,1047727
2014,Nebraska,330,251,76.06,103,31.21,65,19.70,1952916,1766396
2014,Nevada,60,58,96.67,5,8.33,5,8.33,2845845,2841229
2014,New Hampshire,255,221,86.67,221,86.67,60,23.53,1376148,1300344
2014,New Jersey,641,608,94.85,47,7.33,62,9.67,8995276,8855820
2014,New Mexico,144,131,90.97,15,10.42,17,11.81,2091198,2048895
2014,New York,1123,1078,95.99,525,46.75,531,47.28,21699212,21568572
2014,North Carolina,810,526,64.94,172,21.23,281,34.69,9977797,9093730
2014,North Dakota,137,124,90.51,120,87.59,24,17.52,764102,736983
2014,Ohio,902,511,56.65,412,45.68,54,5.99,11697114,9885455
2014,Oklahoma,433,418,96.54,336,77.60,81,18.71,3938416,3904088
2014,Oregon,295,232,78.64,157,53.22,47,15.93,4034781,3624954
2014,Pennsylvania,1834,1785,97.33,319,17.39,298,16.25,13489486,13441997
2014,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2014,Rhode Island,62,62,100.00,60,96.77,13,20.97,1061770,1061770
2014,South Carolina,552,334,60.51,335,60.69,46,8.33,4856207,4743436
2014,South Dakota,185,154,83.24,147,79.46,39,21.08,889873,823750
2014,Tennessee,585,582,99.49,583,99.66,118,20.17,6563209,6532735
2014,Texas,1141,1057,92.64,125,10.96,67,5.87,27043226,26870202
2014,U.S. Virgin Islands,2,2,100.00,0,0.00,0,0.00,0,0
2014,Utah,173,152,87.86,100,57.80,31,17.92,3147155,3081976
2014,Vermont,99,73,73.74,73,73.74,7,7.07,635974,590923
2014,Virginia,456,394,86.40,397,87.06,33,7.24,8333504,8326321
2014,Washington,313,283,90.42,255,81.47,41,13.10,7106083,7086116
2014,West Virginia,526,325,61.79,326,61.98,90,17.11,1863569,1432131
2014,Wisconsin,440,414,94.09,125,28.41,29,6.59,5859379,5667364
2014,Wyoming,81,68,83.95,11,13.58,11,13.58,591789,569501
2013,Alabama,473,292,61.73,29,6.13,34,7.19,4845981,4200922
2013,Alaska,47,38,80.85,6,12.77,6,12.77,739005,734603
2013,Arizona,136,118,86.76,15,11.03,12,8.82,6646289,6423883
2013,Arkansas,308,254,82.47,255,82.79,23,7.47,2984729,2774957
2013,California,892,883,98.99,147,16.48,150,16.82,38464272,38422106
2013,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2013,Colorado,303,260,85.81,260,85.81,52,17.16,5308236,5149252
2013,Connecticut,122,122,100.00,100,81.97,18,14.75,3687931,3687931
2013,Delaware,72,60,83.33,60,83.33,14,19.44,941932,939495
2013,District of Columbia,4,2,50.00,1,25.00,0,0.00,646449,646449
2013,Florida,1165,993,85.24,378,32.45,446,38.28,19672665,19609166
2013,Georgia,797,521,65.37,51,6.40,79,9.91,10009966,9397848
2013,Guam,1,1,100.00,0,0.00,0,0.00,0,0
2013,Hawaii,14,9,64.29,7,50.00,10,71.43,1527273,455904
2013,Idaho,145,139,95.86,140,96.55,33,22.76,1668485,1661787
2013,Illinois,1043,858,82.26,133,12.75,133,12.75,12938533,12506922
2013,Indiana,377,272,72.15,4,1.06,7,1.86,6582010,5324419
2013,Iowa,263,215,81.75,215,81.75,15,5.70,3114347,2858923
2013,Kansas,441,297,67.35,291,65.99,42,9.52,2981830,2809848
2013,Kentucky,638,568,89.03,568,89.03,178,27.90,4430589,4387350
2013,Louisiana,288,232,80.56,60,20.83,33,11.46,4694969,4533679
2013,Maine,221,220,99.55,59,26.70,37,16.74,1374487,1374487
2013,Maryland,191,186,97.38,34,17.80,36,18.85,6114548,4775053
2013,Massachusetts,474,355,74.89,316,66.67,82,17.30,6704173,6525668
2013,Michigan,824,708,85.92,702,85.19,164,19.90,10378562,9836147
2013,Minnesota,380,378,99.47,47,12.37,47,12.37,5648626,5647880
2013,Mississippi,235,72,30.64,4,1.70,2,0.85,2992553,1487293
2013,Missouri,700,673,96.14,78,11.14,71,10.14,6092552,6057787
2013,Montana,136,116,85.29,110,80.88,19,13.97,1078577,1033193
2013,Nebraska,330,250,75.76,102,30.91,64,19.39,1936716,1742205
2013,Nevada,58,55,94.83,5,8.62,5,8.62,2796911,2792275
2013,New Hampshire,255,154,60.39,154,60.39,60,23.53,1372706,1180465
2013,New Jersey,641,589,91.89,38,5.93,60,9.36,8974455,8827654
2013,New Mexico,142,102,71.83,8,5.63,15,10.56,2090974,1833286
2013,New York,1122,915,81.55,432,38.50,525,46.79,21600460,21051095
2013,North Carolina,809,514,63.54,175,21.63,285,35.23,9888625,9181152
2013,North Dakota,136,124,91.18,122,89.71,25,18.38,747142,738680
2013,Ohio,897,521,58.08,405,45.15,54,6.02,11676152,9987333
2013,Oklahoma,431,428,99.30,336,77.96,80,18.56,3912416,3844900
2013,Oregon,294,228,77.55,104,35.37,47,15.99,3994787,3762633
2013,Pennsylvania,1800,1738,96.56,300,16.67,297,16.50,13450528,13364287
2013,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2013,Rhode Island,62,62,100.00,60,96.77,13,20.97,1058087,1058087
2013,South Carolina,550,308,56.00,308,56.00,47,8.55,4800816,4708102
2013,South Dakota,185,151,81.62,143,77.30,39,21.08,881153,807547
2013,Tennessee,583,577,98.97,578,99.14,117,20.07,6509570,6443437
2013,Texas,1134,1032,91.01,125,11.02,67,5.91,26533703,26222843
2013,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2013,Utah,172,160,93.02,102,59.30,31,18.02,3102834,3067596
2013,Vermont,97,75,77.32,76,78.35,7,7.22,636093,595503
2013,Virginia,455,396,87.03,397,87.25,33,7.25,8267614,8267002
2013,Washington,312,280,89.74,245,78.53,38,12.18,7011381,6676995
2013,West Virginia,526,338,64.26,338,64.26,90,17.11,1867615,1607998
2013,Wisconsin,436,416,95.41,118,27.06,29,6.65,5841958,5725087
2013,Wyoming,81,72,88.89,11,13.58,11,13.58,590427,570108
2012,Alabama,471,301,63.91,32,6.79,34,7.22,4834334,4433559
2012,Alaska,47,39,82.98,6,12.77,6,12.77,735190,730738
2012,Arizona,136,120,88.24,14,10.29,12,8.82,6572455,6526519
2012,Arkansas,307,258,84.04,258,84.04,27,8.79,2981157,2800301
2012,California,887,883,99.55,149,16.80,149,16.80,38183375,38166263
2012,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2012,Colorado,301,262,87.04,259,86.05,51,16.94,5227884,5096335
2012,Connecticut,122,122,100.00,97,79.51,18,14.75,3682267,3682267
2012,Delaware,72,69,95.83,69,95.83,15,20.83,933909,933642
2012,District of Columbia,4,2,50.00,1,25.00,0,0.00,632323,632323
2012,Florida,1156,996,86.16,378,32.70,445,38.49,19434305,19407688
2012,Georgia,794,591,74.43,58,7.30,62,7.81,9986384,9780427
2012,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2012,Hawaii,14,14,100.00,10,71.43,10,71.43,1514307,1514307
2012,Idaho,145,140,96.55,137,94.48,33,22.76,1651515,1644812
2012,Illinois,1033,841,81.41,130,12.58,133,12.88,12934012,12401075
2012,Indiana,377,231,61.27,5,1.33,7,1.86,6548541,5304576
2012,Iowa,261,218,83.52,218,83.52,15,5.75,3098112,2845214
2012,Kansas,440,299,67.95,293,66.59,43,9.77,2971399,2818022
2012,Kentucky,637,541,84.93,541,84.93,175,27.47,4413259,4302069
2012,Louisiana,280,214,76.43,57,20.36,32,11.43,4674734,4345944
2012,Maine,221,218,98.64,53,23.98,36,16.29,1373153,1373153
2012,Maryland,191,190,99.48,36,18.85,36,18.85,6067471,6067471
2012,Massachusetts,474,362,76.37,321,67.72,82,17.30,6657600,6444391
2012,Michigan,823,727,88.34,725,88.09,162,19.68,10366035,10104865
2012,Minnesota,374,370,98.93,43,11.50,43,11.50,5591233,5591233
2012,Mississippi,234,108,46.15,4,1.71,2,0.85,2986296,1758031
2012,Missouri,700,660,94.29,77,11.00,60,8.57,6064498,5998230
2012,Montana,136,125,91.91,118,86.76,20,14.71,1071788,1061232
2012,Nebraska,330,265,80.30,112,33.94,64,19.39,1924282,1757986
2012,Nevada,58,53,91.38,5,8.62,5,8.62,2765739,2765739
2012,New Hampshire,255,154,60.39,154,60.39,61,23.92,1372484,1188121
2012,New Jersey,640,607,94.84,46,7.19,57,8.91,8925939,8798612
2012,New Mexico,140,94,67.14,9,6.43,14,10.00,2089244,1809088
2012,New York,1122,912,81.28,423,37.70,524,46.70,21525230,21004976
2012,North Carolina,809,554,68.48,181,22.37,286,35.35,9794736,9474952
2012,North Dakota,134,123,91.79,120,89.55,27,20.15,724363,711407
2012,Ohio,881,551,62.54,414,46.99,62,7.04,11695268,10189743
2012,Oklahoma,427,413,96.72,290,67.92,80,18.74,3877002,3781475
2012,Oregon,290,195,67.24,104,35.86,44,15.17,3961014,3879015
2012,Pennsylvania,1745,1714,98.22,301,17.25,306,17.54,13468600,13435355
2012,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2012,Rhode Island,62,61,98.39,59,95.16,13,20.97,1056691,1050585
2012,South Carolina,546,416,76.19,416,76.19,49,8.97,4750466,4732208
2012,South Dakota,184,148,80.43,141,76.63,33,17.93,865800,795894
2012,Tennessee,582,579,99.48,580,99.66,120,20.62,6472025,6467421
2012,Texas,1131,1079,95.40,119,10.52,63,5.57,26143479,26039391
2012,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2012,Utah,171,160,93.57,104,60.82,31,18.13,3054116,3028777
2012,Vermont,96,88,91.67,88,91.67,7,7.29,635566,621849
2012,Virginia,455,440,96.70,440,96.70,33,7.25,8193139,8188257
2012,Washington,311,281,90.35,211,67.85,38,12.22,6937277,6555512
2012,West Virginia,524,352,67.18,353,67.37,90,17.18,1868841,1672316
2012,Wisconsin,433,396,91.45,104,24.02,28,6.47,5824355,5591035
2012,Wyoming,81,71,87.65,11,13.58,11,13.58,584176,563049
2011,Alabama,448,337,75.22,34,7.59,35,7.81,4815348,4583404
2011,Alaska,47,39,82.98,5,10.64,5,10.64,725910,721008
2011,Arizona,136,122,89.71,14,10.29,12,8.82,6501532,6437331
2011,Arkansas,304,255,83.88,255,83.88,19,6.25,2963414,2839389
2011,California,887,881,99.32,148,16.69,148,16.69,37819249,37699296
2011,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2011,Colorado,294,245,83.33,193,65.65,50,17.01,5155993,4973870
2011,Connecticut,122,122,100.00,98,80.33,18,14.75,3672721,3672721
2011,Delaware,71,70,98.59,70,98.59,15,21.13,923759,923759
2011,District of Columbia,4,2,50.00,1,25.00,0,0.00,617996,617996
2011,Florida,1150,1107,96.26,429,37.30,445,38.70,19173658,19168833
2011,Georgia,791,542,68.52,56,7.08,62,7.84,9880945,9499709
2011,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2011,Hawaii,14,14,100.00,10,71.43,10,71.43,1495625,1495625
2011,Idaho,145,139,95.86,137,94.48,33,22.76,1640433,1632649
2011,Illinois,1011,823,81.40,129,12.76,132,13.06,12923112,12506048
2011,Indiana,375,305,81.33,5,1.33,7,1.87,6528075,5601219
2011,Iowa,256,211,82.42,211,82.42,16,6.25,3088691,2862887
2011,Kansas,440,306,69.55,299,67.95,43,9.77,2955412,2793577
2011,Kentucky,636,544,85.53,543,85.38,178,27.99,4407173,4301270
2011,Louisiana,278,185,66.55,60,21.58,33,11.87,4648451,4128946
2011,Maine,204,203,99.51,50,24.51,35,17.16,1370501,1370501
2011,Maryland,191,190,99.48,34,17.80,34,17.80,6006169,6006169
2011,Massachusetts,474,409,86.29,351,74.05,82,17.30,6598979,6349516
2011,Michigan,819,724,88.40,716,87.42,158,19.29,10359533,10120242
2011,Minnesota,373,354,94.91,40,10.72,42,11.26,5553912,5443297
2011,Mississippi,232,111,47.84,3,1.29,2,0.86,2979903,1861963
2011,Missouri,697,681,97.70,78,11.19,60,8.61,6053701,6037123
2011,Montana,136,123,90.44,117,86.03,20,14.71,1064639,1053308
2011,Nebraska,330,262,79.39,107,32.42,63,19.09,1908232,1752335
2011,Nevada,58,47,81.03,5,8.62,5,8.62,2730056,2447549
2011,New Hampshire,255,149,58.43,149,58.43,62,24.31,1371698,1172266
2011,New Jersey,640,618,96.56,45,7.03,56,8.75,8878183,8816153
2011,New Mexico,136,115,84.56,12,8.82,14,10.29,2085969,2025894
2011,New York,1121,1065,95.00,508,45.32,521,46.48,21413705,21178785
2011,North Carolina,806,547,67.87,177,21.96,286,35.48,9699207,8840501
2011,North Dakota,133,105,78.95,101,75.94,20,15.04,703813,669695
2011,Ohio,874,543,62.13,407,46.57,61,6.98,11753515,10412488
2011,Oklahoma,424,407,95.99,215,50.71,78,18.40,3854076,3737234
2011,Oregon,290,206,71.03,107,36.90,44,15.17,3933412,3891060
2011,Pennsylvania,1733,1646,94.98,248,14.31,250,14.43,13333505,13236189
2011,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2011,Rhode Island,62,62,100.00,60,96.77,13,20.97,1057719,1057719
2011,South Carolina,544,312,57.35,312,57.35,48,8.82,4704025,4686336
2011,South Dakota,184,150,81.52,142,77.17,34,18.48,857332,776185
2011,Tennessee,581,575,98.97,575,98.97,117,20.14,6417953,6412248
2011,Texas,1121,1088,97.06,114,10.17,62,5.53,25756300,25709599
2011,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2011,Utah,170,151,88.82,93,54.71,29,17.06,2947790,2898979
2011,Vermont,95,77,81.05,77,81.05,7,7.37,636012,606518
2011,Virginia,454,365,80.40,370,81.50,33,7.27,8103947,8078435
2011,Washington,310,290,93.55,147,47.42,35,11.29,6868877,6527252
2011,West Virginia,524,326,62.21,327,62.40,90,17.18,1868831,1508290
2011,Wisconsin,431,394,91.42,97,22.51,27,6.26,5802912,5551947
2011,Wyoming,81,72,88.89,10,12.35,10,12.35,575060,554935
2010,Alabama,447,368,82.33,35,7.83,36,8.05,4792630,3873174
2010,Alaska,47,40,85.11,4,8.51,4,8.51,711456,707116
2010,Arizona,135,108,80.00,12,8.89,10,7.41,6404623,6123848
2010,Arkansas,302,232,76.82,232,76.82,19,6.29,2941161,2722962
2010,California,882,875,99.21,145,16.44,146,16.55,37346022,37271387
2010,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2010,Colorado,294,217,73.81,166,56.46,50,17.01,5067746,4821235
2010,Connecticut,122,122,100.00,95,77.87,18,14.75,3665941,3665941
2010,Delaware,71,68,95.77,68,95.77,15,21.13,914390,914390
2010,District of Columbia,4,2,50.00,1,25.00,0,0.00,601723,601723
2010,Florida,1133,1093,96.47,430,37.95,444,39.19,18910325,18899529
2010,Georgia,788,526,66.75,53,6.73,62,7.87,9752532,8704784
2010,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2010,Hawaii,14,14,100.00,10,71.43,10,71.43,1479842,1479842
2010,Idaho,145,137,94.48,134,92.41,33,22.76,1622423,1600042
2010,Illinois,1008,783,77.68,84,8.33,136,13.49,12888247,12325912
2010,Indiana,372,296,79.57,5,1.34,7,1.88,6494899,5533593
2010,Iowa,256,212,82.81,212,82.81,16,6.25,3072601,2843072
2010,Kansas,439,284,64.69,274,62.41,42,9.57,2937014,2769219
2010,Kentucky,633,511,80.73,506,79.94,178,28.12,4376436,4188197
2010,Louisiana,272,215,79.04,59,21.69,33,12.13,4607610,4393193
2010,Maine,203,202,99.51,50,24.63,35,17.24,1370677,1370677
2010,Maryland,191,189,98.95,33,17.28,33,17.28,5949764,5949764
2010,Massachusetts,473,406,85.84,344,72.73,82,17.34,6559003,6424241
2010,Michigan,819,720,87.91,711,86.81,157,19.17,10307062,10038490
2010,Minnesota,372,342,91.94,36,9.68,40,10.75,5507486,5007451
2010,Mississippi,231,128,55.41,2,0.87,2,0.87,2968683,2158586
2010,Missouri,690,637,92.32,66,9.57,56,8.12,6031691,5910474
2010,Montana,134,116,86.57,112,83.58,18,13.43,1055270,1027700
2010,Nebraska,328,261,79.57,102,31.10,63,19.21,1891354,1729025
2010,Nevada,58,45,77.59,4,6.90,5,8.62,2707228,2488373
2010,New Hampshire,255,153,60.00,154,60.39,63,24.71,1372270,1182165
2010,New Jersey,640,629,98.28,51,7.97,57,8.91,8852833,8768697
2010,New Mexico,135,112,82.96,12,8.89,14,10.37,2062883,2005762
2010,New York,1119,1049,93.74,511,45.67,518,46.29,21307462,20993461
2010,North Carolina,806,474,58.81,166,20.60,284,35.24,9580821,8121147
2010,North Dakota,133,107,80.45,103,77.44,19,14.29,691502,657341
2010,Ohio,859,541,62.98,394,45.87,60,6.98,11759004,10370973
2010,Oklahoma,420,369,87.86,184,43.81,77,18.33,3815410,3770926
2010,Oregon,288,189,65.63,104,36.11,43,14.93,3889074,3746008
2010,Pennsylvania,1711,1572,91.88,248,14.49,254,14.85,13292628,13071716
2010,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2010,Rhode Island,62,62,100.00,60,96.77,13,20.97,1058992,1058992
2010,South Carolina,544,462,84.93,461,84.74,47,8.64,4649536,4630971
2010,South Dakota,184,133,72.28,125,67.93,30,16.30,844743,740718
2010,Tennessee,581,578,99.48,579,99.66,114,19.62,6357852,6357416
2010,Texas,1113,1077,96.77,108,9.70,56,5.03,25218692,25155355
2010,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2010,Utah,168,144,85.71,86,51.19,28,16.67,2864017,2802853
2010,Vermont,95,78,82.11,78,82.11,7,7.37,635311,612364
2010,Virginia,451,387,85.81,390,86.47,32,7.10,8007795,7994748
2010,Washington,308,288,93.51,103,33.44,35,11.36,6762781,6721990
2010,West Virginia,523,240,45.89,243,46.46,90,17.21,1866447,1498104
2010,Wisconsin,427,369,86.42,102,23.89,27,6.32,5774410,5357677
2010,Wyoming,81,75,92.59,10,12.35,10,12.35,570473,565732
2009,Alabama,445,359,80.67,42,9.44,48,10.79,4732747,4075950
2009,Alaska,47,38,80.85,3,6.38,3,6.38,698901,693724
2009,Arizona,135,110,81.48,12,8.89,10,7.41,6609085,6544027
2009,Arkansas,301,258,85.71,258,85.71,19,6.31,2914733,2718487
2009,California,880,872,99.09,143,16.25,143,16.25,37061435,36902845
2009,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2009,Colorado,293,264,90.10,200,68.26,51,17.41,5062934,4980039
2009,Connecticut,122,121,99.18,94,77.05,18,14.75,3609641,3609641
2009,Delaware,71,69,97.18,69,97.18,15,21.13,904124,903340
2009,District of Columbia,4,2,50.00,1,25.00,0,0.00,599657,599657
2009,Florida,1086,1032,95.03,439,40.42,462,42.54,18646709,18622911
2009,Georgia,783,487,62.20,50,6.39,62,7.92,9886620,9116766
2009,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2009,Hawaii,14,14,100.00,10,71.43,10,71.43,1405431,1405431
2009,Idaho,145,140,96.55,139,95.86,33,22.76,1599174,1590030
2009,Illinois,958,267,27.87,39,4.07,136,14.20,12965589,8077979
2009,Indiana,371,298,80.32,5,1.35,7,1.89,6434990,5519860
2009,Iowa,254,212,83.46,212,83.46,16,6.30,3033600,2831866
2009,Kansas,439,249,56.72,240,54.67,38,8.66,2900426,2657053
2009,Kentucky,631,512,81.14,507,80.35,177,28.05,4350981,4129026
2009,Louisiana,271,194,71.59,60,22.14,36,13.28,4574351,4191553
2009,Maine,203,201,99.01,49,24.14,34,16.75,1358268,1358268
2009,Maryland,190,189,99.47,33,17.37,33,17.37,5870524,5870524
2009,Massachusetts,471,403,85.56,336,71.34,61,12.95,6604959,6525033
2009,Michigan,815,735,90.18,728,89.33,151,18.53,10345739,10146976
2009,Minnesota,372,340,91.40,34,9.14,36,9.68,5461876,5272972
2009,Mississippi,229,131,57.21,2,0.87,2,0.87,2953221,2204278
2009,Missouri,682,646,94.72,58,8.50,55,8.06,6031658,5859603
2009,Montana,134,122,91.04,116,86.57,18,13.43,1038840,1029033
2009,Nebraska,328,261,79.57,100,30.49,62,18.90,1859286,1667746
2009,Nevada,58,50,86.21,5,8.62,5,8.62,2649704,2649704
2009,New Hampshire,254,152,59.84,152,59.84,62,24.41,1379703,1161083
2009,New Jersey,639,629,98.44,49,7.67,53,8.29,8761163,8757367
2009,New Mexico,134,104,77.61,9,6.72,12,8.96,2016615,1857297
2009,New York,1119,967,86.42,402,35.92,463,41.38,21490710,21354497
2009,North Carolina,801,536,66.92,169,21.10,282,35.21,9421855,8562531
2009,North Dakota,127,103,81.10,99,77.95,19,14.96,664127,628954
2009,Ohio,853,538,63.07,385,45.13,57,6.68,11775714,10397397
2009,Oklahoma,416,392,94.23,198,47.60,70,16.83,3746223,3667199
2009,Oregon,287,202,70.38,103,35.89,43,14.98,3880842,3822587
2009,Pennsylvania,1702,1490,87.54,244,14.34,258,15.16,13188116,12744979
2009,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2009,Rhode Island,62,62,100.00,60,96.77,13,20.97,1059442,1059442
2009,South Carolina,543,486,89.50,486,89.50,48,8.84,4587263,4563006
2009,South Dakota,184,145,78.80,139,75.54,27,14.67,842057,758804
2009,Tennessee,578,578,100.00,577,99.83,116,20.07,6312287,6312287
2009,Texas,1099,1066,97.00,111,10.10,57,5.19,24855177,24790484
2009,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2009,Utah,167,148,88.62,86,51.50,28,16.77,2893460,2853947
2009,Vermont,95,85,89.47,85,89.47,7,7.37,631334,615110
2009,Virginia,450,427,94.89,426,94.67,32,7.11,7889510,7886199
2009,Washington,308,274,88.96,62,20.13,33,10.71,6696694,6245542
2009,West Virginia,523,307,58.70,307,58.70,89,17.02,1832215,1498299
2009,Wisconsin,424,400,94.34,94,22.17,27,6.37,5726929,5647448
